graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
tree1_order25,25,24,1,5,36,16,43,0.08,0.000206205,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000174259,1
tree1_order25,25,24,1,5,37,16,43,0.08,0.000179867,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000174296,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.00017632,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000179306,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000178794,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000184238,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000175078,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000186328,1
tree1_order25,25,24,1,5,37,16,43,0.08,0.000179137,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000176179,1
tree1_order25,25,24,1,5,37,16,43,0.08,0.000174401,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000178863,1
tree1_order25,25,24,1,5,36,16,43,0.08,0.000172088,1
