graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph13,125,1566,11,39,56,40,12,187,0.0773081,0.23536,1,1
random_graph13,125,1566,11,39,62,48,12,187,0.0675759,0.0603328,1,1
random_graph13,125,1566,11,39,57,50,12,187,0.0725037,0.0671927,1,1
random_graph13,125,1566,11,39,64,49,12,187,0.0522934,0.0556875,1,1
random_graph13,125,1566,11,39,59,51,12,187,0.0428538,0.0579549,1,1
random_graph13,125,1566,11,39,64,49,12,187,0.0662786,0.0595992,1,1
random_graph13,125,1566,11,39,58,47,12,187,0.0646782,0.0602382,1,1
random_graph13,125,1566,11,39,68,53,12,187,0.0456993,0.0608826,1,1
random_graph13,125,1566,11,39,54,53,12,187,0.0633343,0.0599613,1,1
random_graph13,125,1566,11,39,64,48,12,187,0.0597016,0.0609287,1,1
