graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph27,225,20071,163,194,17,12,4,337,0.726637,3.73672,1,1
random_graph27,225,20071,163,194,14,12,4,337,0.844109,0.904344,1,1
random_graph27,225,20071,163,194,16,12,4,337,1.08567,1.01781,1,1
random_graph27,225,20071,163,194,15,12,4,337,1.60136,0.96806,1,1
random_graph27,225,20071,163,194,17,12,4,337,1.75325,0.930164,1,1
random_graph27,225,20071,163,194,17,12,4,337,0.839064,0.914203,1,1
random_graph27,225,20071,163,194,16,12,4,337,1.69648,0.925998,1,1
random_graph27,225,20071,163,194,15,12,4,337,1.6654,0.926619,1,1
random_graph27,225,20071,163,194,15,12,4,337,1.41955,0.927733,1,1
random_graph27,225,20071,163,194,14,12,4,337,1.04001,0.894777,1,1
