graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph26,225,12599,92,127,31,23,7,337,0.772772,2.10062,1,1
random_graph26,225,12599,92,127,28,20,7,337,0.923605,0.467394,1,1
random_graph26,225,12599,92,127,27,20,7,337,0.806601,0.544219,1,1
random_graph26,225,12599,92,127,26,23,7,337,0.961623,0.517967,1,1
random_graph26,225,12599,92,127,28,24,7,337,0.988113,0.569027,1,1
random_graph26,225,12599,92,127,28,23,7,337,0.758904,0.526661,1,1
random_graph26,225,12599,92,127,29,24,7,337,0.888653,0.519337,1,1
random_graph26,225,12599,92,127,28,23,7,337,0.791208,0.54164,1,1
random_graph26,225,12599,92,127,26,24,7,337,0.777845,0.523771,1,1
random_graph26,225,12599,92,127,28,24,7,337,0.931711,0.528248,1,1
