graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph21,175,12170,125,151,15,12,4,262,0.49415,2.0318,1,1
random_graph21,175,12170,125,151,14,15,4,262,0.346852,0.471068,1,1
random_graph21,175,12170,125,151,15,12,4,262,0.852853,0.500891,1,1
random_graph21,175,12170,125,151,14,12,4,262,0.766403,0.47963,1,1
random_graph21,175,12170,125,151,14,14,4,262,0.570277,0.452269,1,1
random_graph21,175,12170,125,151,13,12,4,262,0.389564,0.456639,1,1
random_graph21,175,12170,125,151,14,12,4,262,0.458611,0.487757,1,1
random_graph21,175,12170,125,151,15,13,4,262,0.566441,0.505366,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.938576,0.512898,1,1
random_graph21,175,12170,125,151,14,12,4,262,0.542056,0.481669,1,1
