graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph28,250,6246,33,64,68,48,15,375,0.480017,1.08102,1,1
random_graph28,250,6246,33,64,68,57,15,375,0.552403,0.268686,1,1
random_graph28,250,6246,33,64,65,60,15,375,0.483372,0.282761,1,1
random_graph28,250,6246,33,64,71,53,15,375,0.684062,0.267449,1,1
random_graph28,250,6246,33,64,64,58,15,375,0.413965,0.233386,1,1
random_graph28,250,6246,33,64,68,60,15,375,0.470447,0.279102,1,1
random_graph28,250,6246,33,64,72,60,15,375,0.480035,0.328824,1,1
random_graph28,250,6246,33,64,66,60,15,375,0.648011,0.325034,1,1
random_graph28,250,6246,33,64,65,59,15,375,0.508756,0.2856,1,1
random_graph28,250,6246,33,64,63,54,15,375,0.496893,0.322915,1,1
