graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph24,200,16005,143,175,15,12,4,300,0.680018,2.92211,1,1
random_graph24,200,16005,143,175,15,12,4,300,0.447982,0.689661,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.825053,0.738228,1,1
random_graph24,200,16005,143,175,15,12,4,300,0.866797,0.786654,1,1
random_graph24,200,16005,143,175,14,12,4,300,0.816167,0.73258,1,1
random_graph24,200,16005,143,175,14,12,4,300,0.737437,0.715153,1,1
random_graph24,200,16005,143,175,12,11,4,300,1.59399,0.704743,1,1
random_graph24,200,16005,143,175,17,12,4,300,1.82673,0.684718,1,1
random_graph24,200,16005,143,175,14,12,4,300,0.336997,0.67272,1,1
random_graph24,200,16005,143,175,15,12,4,300,1.04259,0.740132,1,1
