graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph16,150,2228,19,44,64,44,13,225,0.117659,0.385587,1,1
random_graph16,150,2228,19,44,59,51,13,225,0.108366,0.102509,1,1
random_graph16,150,2228,19,44,67,47,13,225,0.0969268,0.084674,1,1
random_graph16,150,2228,19,44,65,50,13,225,0.094858,0.0877378,1,1
random_graph16,150,2228,19,44,65,52,13,225,0.0951665,0.0919669,1,1
random_graph16,150,2228,19,44,62,52,13,225,0.093892,0.0896868,1,1
random_graph16,150,2228,19,44,61,51,13,225,0.107083,0.100572,1,1
random_graph16,150,2228,19,44,69,48,13,225,0.084435,0.109785,1,1
random_graph16,150,2228,19,44,61,49,13,225,0.106033,0.0899918,1,1
random_graph16,150,2228,19,44,62,49,13,225,0.114086,0.0819867,1,1
