graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph3,25,245,14,23,10,8,4,37,0.00287296,0.0181472,1,1
random_graph3,25,245,14,23,13,8,4,37,0.00284745,0.00347449,1,1
random_graph3,25,245,14,23,11,8,4,37,0.00305555,0.00380578,1,1
random_graph3,25,245,14,23,11,8,4,37,0.00302279,0.00429962,1,1
random_graph3,25,245,14,23,13,8,4,37,0.00330017,0.00392613,1,1
random_graph3,25,245,14,23,10,8,4,37,0.00187153,0.00404836,1,1
random_graph3,25,245,14,23,12,8,4,37,0.00347407,0.00380511,1,1
random_graph3,25,245,14,23,8,8,4,37,0.00363546,0.0036356,1,1
random_graph3,25,245,14,23,10,7,4,37,0.00275151,0.00342969,1,1
random_graph3,25,245,14,23,11,8,4,37,0.00362198,0.00357019,1,1
