graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph8,75,1334,27,45,26,16,6,112,0.0442465,0.154418,1,1
random_graph8,75,1334,27,45,27,20,6,112,0.0300637,0.0309237,1,1
random_graph8,75,1334,27,45,22,19,6,112,0.0363472,0.0300816,1,1
random_graph8,75,1334,27,45,25,20,6,112,0.0348328,0.0322481,1,1
random_graph8,75,1334,27,45,27,20,6,112,0.0406625,0.0301334,1,1
random_graph8,75,1334,27,45,23,18,6,112,0.0261615,0.0307074,1,1
random_graph8,75,1334,27,45,23,19,6,112,0.0460127,0.0311855,1,1
random_graph8,75,1334,27,45,26,20,6,112,0.0355421,0.0313297,1,1
random_graph8,75,1334,27,45,20,20,6,112,0.0290204,0.0317138,1,1
random_graph8,75,1334,27,45,27,18,6,112,0.0348351,0.0316874,1,1
