graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph9,75,2219,53,68,14,8,4,112,0.0411222,0.279155,1,1
random_graph9,75,2219,53,68,12,8,4,112,0.0311308,0.0597831,1,1
random_graph9,75,2219,53,68,13,8,4,112,0.0383968,0.0598778,1,1
random_graph9,75,2219,53,68,15,8,4,112,0.0507522,0.0612431,1,1
random_graph9,75,2219,53,68,15,11,4,112,0.0298526,0.0603713,1,1
random_graph9,75,2219,53,68,14,8,4,112,0.0670708,0.0614356,1,1
random_graph9,75,2219,53,68,11,11,4,112,0.102331,0.0624441,1,1
random_graph9,75,2219,53,68,13,9,4,112,0.0376498,0.0605585,1,1
random_graph9,75,2219,53,68,12,8,4,112,0.102016,0.0585786,1,1
random_graph9,75,2219,53,68,13,11,4,112,0.0762762,0.0595276,1,1
