graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph14,125,3896,53,76,26,20,6,187,0.151101,0.563197,1,1
random_graph14,125,3896,53,76,23,21,6,187,0.203061,0.121341,1,1
random_graph14,125,3896,53,76,28,20,6,187,0.127727,0.119248,1,1
random_graph14,125,3896,53,76,30,21,6,187,0.164145,0.125889,1,1
random_graph14,125,3896,53,76,22,21,6,187,0.109023,0.122176,1,1
random_graph14,125,3896,53,76,26,20,6,187,0.149812,0.122539,1,1
random_graph14,125,3896,53,76,26,20,6,187,0.15188,0.119637,1,1
random_graph14,125,3896,53,76,24,23,6,187,0.173736,0.117166,1,1
random_graph14,125,3896,53,76,26,20,6,187,0.131448,0.121672,1,1
random_graph14,125,3896,53,76,26,23,6,187,0.149186,0.118501,1,1
