graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph30,250,25009,177,218,17,12,4,375,1.37924,5.00723,1,1
random_graph30,250,25009,177,218,16,12,4,375,1.36689,1.11566,1,1
random_graph30,250,25009,177,218,15,12,4,375,1.76537,1.238,1,1
random_graph30,250,25009,177,218,15,12,4,375,2.01278,1.32431,1,1
random_graph30,250,25009,177,218,16,12,4,375,1.51082,1.25114,1,1
random_graph30,250,25009,177,218,13,12,4,375,0.978242,1.30194,1,1
random_graph30,250,25009,177,218,12,12,4,375,1.58726,1.28312,1,1
random_graph30,250,25009,177,218,15,12,4,375,1.78586,1.25412,1,1
random_graph30,250,25009,177,218,15,12,4,375,1.30399,1.30153,1,1
random_graph30,250,25009,177,218,17,12,4,375,1.84661,1.44291,1,1
