graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph17,150,5535,58,90,29,20,6,225,0.127888,0.763361,1,1
random_graph17,150,5535,58,90,27,20,6,225,0.283746,0.156483,1,1
random_graph17,150,5535,58,90,26,20,6,225,0.151656,0.169447,1,1
random_graph17,150,5535,58,90,28,20,6,225,0.227587,0.177055,1,1
random_graph17,150,5535,58,90,26,20,6,225,0.441424,0.160606,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.200347,0.159675,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.213074,0.162321,1,1
random_graph17,150,5535,58,90,28,20,6,225,0.194457,0.166857,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.137707,0.160929,1,1
random_graph17,150,5535,58,90,29,20,6,225,0.190605,0.164991,1,1
