graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph29,250,15635,107,149,27,24,6,375,1.47428,2.81227,1,1
random_graph29,250,15635,107,149,26,24,6,375,1.13107,0.585053,1,1
random_graph29,250,15635,107,149,30,23,6,375,1.2558,0.623678,1,1
random_graph29,250,15635,107,149,26,24,6,375,1.2531,0.661762,1,1
random_graph29,250,15635,107,149,27,20,6,375,1.02721,0.672612,1,1
random_graph29,250,15635,107,149,26,24,6,375,1.04632,0.65682,1,1
random_graph29,250,15635,107,149,31,24,6,375,1.38519,0.634604,1,1
random_graph29,250,15635,107,149,31,24,6,375,1.27435,0.686871,1,1
random_graph29,250,15635,107,149,29,24,6,375,0.853862,0.714213,1,1
random_graph29,250,15635,107,149,26,23,6,375,1.68152,0.743369,1,1
