graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph22,200,4078,27,56,65,44,14,300,0.287469,0.737745,1,1
random_graph22,200,4078,27,56,61,50,14,300,0.286213,0.161915,1,1
random_graph22,200,4078,27,56,66,51,14,300,0.269167,0.169033,1,1
random_graph22,200,4078,27,56,66,55,14,300,0.309254,0.15958,1,1
random_graph22,200,4078,27,56,63,53,14,300,0.214974,0.184512,1,1
random_graph22,200,4078,27,56,65,52,14,300,0.321828,0.176805,1,1
random_graph22,200,4078,27,56,67,48,14,300,0.271602,0.168107,1,1
random_graph22,200,4078,27,56,66,54,14,300,0.265347,0.183396,1,1
random_graph22,200,4078,27,56,65,50,14,300,0.289993,0.163993,1,1
random_graph22,200,4078,27,56,63,50,14,300,0.248302,0.160441,1,1
