graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph20,175,7531,68,104,27,20,6,262,0.305345,1.13342,1,1
random_graph20,175,7531,68,104,28,26,6,262,0.55,0.248214,1,1
random_graph20,175,7531,68,104,31,25,6,262,0.358758,0.26933,1,1
random_graph20,175,7531,68,104,28,23,6,262,0.32642,0.282723,1,1
random_graph20,175,7531,68,104,31,23,6,262,0.43963,0.272621,1,1
random_graph20,175,7531,68,104,28,24,6,262,0.285335,0.263539,1,1
random_graph20,175,7531,68,104,27,25,6,262,0.463758,0.268886,1,1
random_graph20,175,7531,68,104,27,26,6,262,0.575882,0.265999,1,1
random_graph20,175,7531,68,104,28,25,6,262,0.474769,0.272786,1,1
random_graph20,175,7531,68,104,27,20,6,262,0.363443,0.268305,1,1
