graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph11,100,2443,30,59,27,18,6,150,0.0716488,0.287453,1,1
random_graph11,100,2443,30,59,23,20,6,150,0.041648,0.0626454,1,1
random_graph11,100,2443,30,59,27,21,6,150,0.0701507,0.0614931,1,1
random_graph11,100,2443,30,59,23,20,6,150,0.0682937,0.0618754,1,1
random_graph11,100,2443,30,59,27,21,6,150,0.0581873,0.062421,1,1
random_graph11,100,2443,30,59,20,21,6,150,0.0749696,0.0591913,1,1
random_graph11,100,2443,30,59,22,19,6,150,0.0771137,0.0628262,1,1
random_graph11,100,2443,30,59,28,24,6,150,0.0606304,0.0637642,1,1
random_graph11,100,2443,30,59,22,24,6,150,0.111777,0.0625545,1,1
random_graph11,100,2443,30,59,24,22,6,150,0.0494828,0.0650453,1,1
