graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic1,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph23,200,9954,82,117,30,20,6,300,0.585037,1.64155,1,1
random_graph23,200,9954,82,117,29,22,6,300,0.687248,0.392086,1,1
random_graph23,200,9954,82,117,28,26,6,300,0.498825,0.418106,1,1
random_graph23,200,9954,82,117,28,23,6,300,0.609735,0.466057,1,1
random_graph23,200,9954,82,117,30,23,6,300,0.654389,0.422189,1,1
random_graph23,200,9954,82,117,31,24,6,300,0.683454,0.427121,1,1
random_graph23,200,9954,82,117,29,24,6,300,0.601477,0.39603,1,1
random_graph23,200,9954,82,117,29,23,6,300,0.773378,0.40112,1,1
random_graph23,200,9954,82,117,26,23,6,300,0.870044,0.529062,1,1
random_graph23,200,9954,82,117,27,28,6,300,0.749978,0.438642,1,1
