graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph9,75,2219,53,68,12,8,4,112,0.0551989,0.265814,1,1
random_graph9,75,2219,53,68,13,12,4,112,0.0503576,0.0551039,1,1
random_graph9,75,2219,53,68,11,8,4,112,0.079557,0.0553692,1,1
random_graph9,75,2219,53,68,10,8,4,112,0.0577277,0.0578698,1,1
random_graph9,75,2219,53,68,14,11,4,112,0.0244474,0.0590168,1,1
random_graph9,75,2219,53,68,12,11,4,112,0.0283964,0.058622,1,1
random_graph9,75,2219,53,68,15,12,4,112,0.0914908,0.0568713,1,1
random_graph9,75,2219,53,68,12,11,4,112,0.04172,0.0574432,1,1
random_graph9,75,2219,53,68,12,11,4,112,0.0286172,0.0579202,1,1
random_graph9,75,2219,53,68,12,12,4,112,0.0775687,0.0589279,1,1
