graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph7,75,548,8,24,47,34,12,112,0.0172811,0.0811761,1,1
random_graph7,75,548,8,24,47,38,12,112,0.0167636,0.0215375,1,1
random_graph7,75,548,8,24,48,44,12,112,0.0185255,0.0198392,1,1
random_graph7,75,548,8,24,44,43,12,112,0.0199495,0.0182368,1,1
random_graph7,75,548,8,24,49,42,12,112,0.0143351,0.0204316,1,1
random_graph7,75,548,8,24,49,42,12,112,0.017806,0.0202509,1,1
random_graph7,75,548,8,24,50,43,12,112,0.0205392,0.0176029,1,1
random_graph7,75,548,8,24,45,42,12,112,0.019256,0.0172323,1,1
random_graph7,75,548,8,24,49,43,12,112,0.0222116,0.0193559,1,1
random_graph7,75,548,8,24,50,42,12,112,0.0159585,0.0198652,1,1
