graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph6,50,961,32,43,12,8,4,75,0.0126656,0.0899704,1,1
random_graph6,50,961,32,43,8,11,4,75,0.0161009,0.0181902,1,1
random_graph6,50,961,32,43,11,10,4,75,0.0346036,0.0191418,1,1
random_graph6,50,961,32,43,11,10,4,75,0.0229756,0.0200177,1,1
random_graph6,50,961,32,43,9,8,4,75,0.0121546,0.0197097,1,1
random_graph6,50,961,32,43,12,8,4,75,0.0218106,0.0196412,1,1
random_graph6,50,961,32,43,11,8,4,75,0.00934809,0.0197472,1,1
random_graph6,50,961,32,43,11,11,4,75,0.00908151,0.0192165,1,1
random_graph6,50,961,32,43,8,8,4,75,0.0165656,0.0196255,1,1
random_graph6,50,961,32,43,13,10,4,75,0.0196453,0.0191492,1,1
