graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph22,200,4078,27,56,63,40,14,300,0.233564,0.709455,1,1
random_graph22,200,4078,27,56,58,56,14,300,0.293319,0.168082,1,1
random_graph22,200,4078,27,56,55,46,14,300,0.362528,0.165791,1,1
random_graph22,200,4078,27,56,59,53,14,300,0.387587,0.152576,1,1
random_graph22,200,4078,27,56,54,56,14,300,0.380753,0.145637,1,1
random_graph22,200,4078,27,56,61,53,14,300,0.306796,0.149006,1,1
random_graph22,200,4078,27,56,60,50,14,300,0.2281,0.160543,1,1
random_graph22,200,4078,27,56,64,45,14,300,0.342352,0.1693,1,1
random_graph22,200,4078,27,56,58,54,14,300,0.411312,0.152706,1,1
random_graph22,200,4078,27,56,59,52,14,300,0.303564,0.154585,1,1
