graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph19,175,3074,21,52,56,43,13,262,0.32375,0.604955,1,1
random_graph19,175,3074,21,52,61,51,13,262,0.222127,0.0956643,1,1
random_graph19,175,3074,21,52,60,53,13,262,0.218057,0.111125,1,1
random_graph19,175,3074,21,52,62,53,13,262,0.196721,0.0998579,1,1
random_graph19,175,3074,21,52,59,48,13,262,0.179271,0.099146,1,1
random_graph19,175,3074,21,52,55,45,13,262,0.231461,0.105218,1,1
random_graph19,175,3074,21,52,59,52,13,262,0.143096,0.102558,1,1
random_graph19,175,3074,21,52,55,52,13,262,0.260306,0.107243,1,1
random_graph19,175,3074,21,52,58,48,13,262,0.14562,0.0950936,1,1
random_graph19,175,3074,21,52,58,53,13,262,0.284208,0.0991116,1,1
