graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph17,150,5535,58,90,26,20,6,225,0.201181,0.863098,1,1
random_graph17,150,5535,58,90,30,20,6,225,0.306666,0.18053,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.28717,0.21315,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.276649,0.21667,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.290595,0.19831,1,1
random_graph17,150,5535,58,90,28,20,6,225,0.234392,0.183561,1,1
random_graph17,150,5535,58,90,24,20,6,225,0.347488,0.184205,1,1
random_graph17,150,5535,58,90,27,20,6,225,0.282622,0.17085,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.303137,0.172113,1,1
random_graph17,150,5535,58,90,25,20,6,225,0.209304,0.176282,1,1
