graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph21,175,12170,125,151,15,12,4,262,1.33165,2.21096,1,1
random_graph21,175,12170,125,151,14,12,4,262,0.871254,0.497983,1,1
random_graph21,175,12170,125,151,14,12,4,262,0.761562,0.479264,1,1
random_graph21,175,12170,125,151,15,12,4,262,0.294339,0.542703,1,1
random_graph21,175,12170,125,151,12,12,4,262,1.5505,0.495384,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.810099,0.466782,1,1
random_graph21,175,12170,125,151,14,12,4,262,0.515882,0.513547,1,1
random_graph21,175,12170,125,151,12,13,4,262,0.520383,0.506179,1,1
random_graph21,175,12170,125,151,17,14,4,262,0.785326,0.566097,1,1
random_graph21,175,12170,125,151,15,16,4,262,0.361724,0.484658,1,1
