graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph11,100,2443,30,59,19,19,6,150,0.140496,0.342109,1,1
random_graph11,100,2443,30,59,25,22,6,150,0.132606,0.0680264,1,1
random_graph11,100,2443,30,59,27,22,6,150,0.0717252,0.0700197,1,1
random_graph11,100,2443,30,59,22,22,6,150,0.0974503,0.0731522,1,1
random_graph11,100,2443,30,59,24,23,6,150,0.0807108,0.0707199,1,1
random_graph11,100,2443,30,59,23,20,6,150,0.0558677,0.0708566,1,1
random_graph11,100,2443,30,59,24,20,6,150,0.111191,0.0681521,1,1
random_graph11,100,2443,30,59,23,20,6,150,0.079312,0.0677492,1,1
random_graph11,100,2443,30,59,22,20,6,150,0.0507474,0.0661322,1,1
random_graph11,100,2443,30,59,23,22,6,150,0.120167,0.0690337,1,1
