graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph29,250,15635,107,149,29,24,6,375,0.520209,2.63188,1,1
random_graph29,250,15635,107,149,27,24,6,375,0.647066,0.61612,1,1
random_graph29,250,15635,107,149,27,24,6,375,1.44741,0.682718,1,1
random_graph29,250,15635,107,149,26,24,6,375,1.29474,0.670173,1,1
random_graph29,250,15635,107,149,28,24,6,375,1.20452,0.727521,1,1
random_graph29,250,15635,107,149,28,24,6,375,1.28343,0.725243,1,1
random_graph29,250,15635,107,149,26,24,6,375,1.41371,0.697616,1,1
random_graph29,250,15635,107,149,27,23,6,375,1.52885,0.711092,1,1
random_graph29,250,15635,107,149,26,23,6,375,1.32562,0.722282,1,1
random_graph29,250,15635,107,149,26,24,6,375,1.09631,0.677844,1,1
