graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph10,100,953,9,28,56,36,13,150,0.0419208,0.149794,1,1
random_graph10,100,953,9,28,52,44,13,150,0.0383227,0.0309431,1,1
random_graph10,100,953,9,28,48,44,13,150,0.0558897,0.0329389,1,1
random_graph10,100,953,9,28,53,42,13,150,0.0651598,0.0296621,1,1
random_graph10,100,953,9,28,47,43,13,150,0.0629221,0.0272189,1,1
random_graph10,100,953,9,28,51,44,13,150,0.0397516,0.0298735,1,1
random_graph10,100,953,9,28,50,44,13,150,0.0479516,0.0311811,1,1
random_graph10,100,953,9,28,55,44,13,150,0.0450202,0.031103,1,1
random_graph10,100,953,9,28,55,43,13,150,0.0353001,0.0328513,1,1
random_graph10,100,953,9,28,50,44,13,150,0.0509736,0.0337788,1,1
