graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph24,200,16005,143,175,12,12,4,300,1.54976,2.98791,1,1
random_graph24,200,16005,143,175,14,12,4,300,0.718295,0.667742,1,1
random_graph24,200,16005,143,175,12,12,4,300,1.21892,0.720307,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.976364,0.718324,1,1
random_graph24,200,16005,143,175,16,12,4,300,0.724042,0.717796,1,1
random_graph24,200,16005,143,175,15,12,4,300,1.54622,0.760222,1,1
random_graph24,200,16005,143,175,14,12,4,300,2.04428,0.711805,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.765987,0.723049,1,1
random_graph24,200,16005,143,175,14,12,4,300,0.833109,0.754075,1,1
random_graph24,200,16005,143,175,14,12,4,300,1.01951,0.866141,1,1
