graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph28,250,6246,33,64,65,52,15,375,0.593854,1.24491,1,1
random_graph28,250,6246,33,64,63,52,15,375,0.616253,0.271854,1,1
random_graph28,250,6246,33,64,65,53,15,375,0.506804,0.299748,1,1
random_graph28,250,6246,33,64,60,57,15,375,0.637238,0.300252,1,1
random_graph28,250,6246,33,64,63,56,15,375,0.658249,0.280178,1,1
random_graph28,250,6246,33,64,67,58,15,375,0.612206,0.274937,1,1
random_graph28,250,6246,33,64,63,57,15,375,0.584142,0.284555,1,1
random_graph28,250,6246,33,64,62,58,15,375,0.716395,0.288566,1,1
random_graph28,250,6246,33,64,66,55,15,375,0.596987,0.247425,1,1
random_graph28,250,6246,33,64,71,59,15,375,0.545206,0.268271,1,1
