graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph5,50,595,16,32,18,15,6,75,0.00793053,0.0491743,1,1
random_graph5,50,595,16,32,20,17,6,75,0.00609001,0.0104099,1,1
random_graph5,50,595,16,32,23,17,6,75,0.00768986,0.0100632,1,1
random_graph5,50,595,16,32,20,18,6,75,0.0125224,0.00984852,1,1
random_graph5,50,595,16,32,19,16,6,75,0.0051435,0.0101332,1,1
random_graph5,50,595,16,32,22,18,6,75,0.00797518,0.010474,1,1
random_graph5,50,595,16,32,20,16,6,75,0.0133813,0.0103671,1,1
random_graph5,50,595,16,32,18,16,6,75,0.0147993,0.0102979,1,1
random_graph5,50,595,16,32,21,16,6,75,0.00669304,0.0107025,1,1
random_graph5,50,595,16,32,16,16,6,75,0.00784298,0.0101626,1,1
