graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph3,25,245,14,23,8,8,4,37,0.00144567,0.0171557,1,1
random_graph3,25,245,14,23,8,8,4,37,0.00167063,0.00341973,1,1
random_graph3,25,245,14,23,10,8,4,37,0.00288593,0.00331881,1,1
random_graph3,25,245,14,23,10,8,4,37,0.00378859,0.003279,1,1
random_graph3,25,245,14,23,8,8,4,37,0.00395635,0.00374962,1,1
random_graph3,25,245,14,23,7,8,4,37,0.00274718,0.00344779,1,1
random_graph3,25,245,14,23,12,8,4,37,0.00282193,0.00329249,1,1
random_graph3,25,245,14,23,8,8,4,37,0.00380739,0.00324383,1,1
random_graph3,25,245,14,23,7,7,4,37,0.00272373,0.00321728,1,1
random_graph3,25,245,14,23,11,8,4,37,0.00199766,0.00344764,1,1
