graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph30,250,25009,177,218,15,12,4,375,2.75195,5.4006,1,1
random_graph30,250,25009,177,218,15,12,4,375,1.92986,1.26003,1,1
random_graph30,250,25009,177,218,16,12,4,375,1.73897,1.26905,1,1
random_graph30,250,25009,177,218,16,12,4,375,2.10434,1.42744,1,1
random_graph30,250,25009,177,218,15,12,4,375,2.01998,1.23308,1,1
random_graph30,250,25009,177,218,14,12,4,375,2.48023,1.24182,1,1
random_graph30,250,25009,177,218,16,12,4,375,1.17587,1.22184,1,1
random_graph30,250,25009,177,218,15,12,4,375,2.93477,1.25415,1,1
random_graph30,250,25009,177,218,16,12,4,375,2.06065,1.24339,1,1
random_graph30,250,25009,177,218,13,12,4,375,2.03072,1.22495,1,1
