graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic2,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph18,150,9049,110,134,12,8,4,225,0.663781,1.49298,1,1
random_graph18,150,9049,110,134,11,12,4,225,0.818131,0.319184,1,1
random_graph18,150,9049,110,134,15,12,4,225,0.805077,0.343881,1,1
random_graph18,150,9049,110,134,12,11,4,225,0.10463,0.310886,1,1
random_graph18,150,9049,110,134,12,12,4,225,0.195714,0.303318,1,1
random_graph18,150,9049,110,134,11,12,4,225,0.333784,0.327806,1,1
random_graph18,150,9049,110,134,15,12,4,225,0.28202,0.346821,1,1
random_graph18,150,9049,110,134,16,12,4,225,0.460836,0.344853,1,1
random_graph18,150,9049,110,134,15,12,4,225,0.122317,0.323513,1,1
random_graph18,150,9049,110,134,14,12,4,225,0.252204,0.332229,1,1
