graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_heuristic_1,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
dwt___87,87,227,1,12,110,26,152,0.060679,0.0111681,1
dwt___87,87,227,1,12,107,26,152,0.060679,0.0105164,1
dwt___87,87,227,1,12,112,26,152,0.060679,0.0144465,1
dwt___87,87,227,1,12,107,26,152,0.060679,0.00821733,1
dwt___87,87,227,1,12,106,26,152,0.060679,0.0123507,1
dwt___87,87,227,1,12,98,26,152,0.060679,0.011035,1
dwt___87,87,227,1,12,106,26,152,0.060679,0.0107812,1
dwt___87,87,227,1,12,106,26,152,0.060679,0.0178601,1
dwt___87,87,227,1,12,108,26,152,0.060679,0.0110083,1
dwt___87,87,227,1,12,108,26,152,0.060679,0.00997285,1
dwt___87,87,227,1,12,109,26,152,0.060679,0.00915816,1
dwt___87,87,227,1,12,108,26,152,0.060679,0.00823501,1
dwt___87,87,227,1,12,104,26,152,0.060679,0.0083974,1
dwt___87,87,227,1,12,102,26,152,0.060679,0.00992998,1
dwt___87,87,227,1,12,103,26,152,0.060679,0.010249,1
