graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcspwr06.txt,1454,1923,12,2386,2380,448,2181,166.624,178.708
./input_files/bcspwr06.txt,1454,1923,12,2755,2287,448,2181,121.978,53.4262
./input_files/bcspwr06.txt,1454,1923,12,2807,2243,448,2181,121.922,53.5358
./input_files/bcspwr06.txt,1454,1923,12,2795,2223,448,2181,66.6485,56.433
./input_files/bcspwr06.txt,1454,1923,12,2739,2213,448,2181,120.592,53.5249
./input_files/bcspwr06.txt,1454,1923,12,2771,2126,448,2181,119.711,48.5763
./input_files/bcspwr06.txt,1454,1923,12,2679,2098,448,2181,120.53,48.0811
./input_files/bcspwr06.txt,1454,1923,12,2751,2076,448,2181,121.945,50.8731
./input_files/bcspwr06.txt,1454,1923,12,2739,2082,448,2181,120.887,48.4486
./input_files/bcspwr06.txt,1454,1923,12,2711,2062,448,2181,120.816,47.7596
