graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__193.txt,193,1650,29,110,107,26,289,34.0542,4.16852
./input_files/dwt__193.txt,193,1650,29,95,108,26,289,22.8364,1.20412
./input_files/dwt__193.txt,193,1650,29,103,109,26,289,32.384,1.20985
./input_files/dwt__193.txt,193,1650,29,87,102,26,289,32.2169,1.13516
./input_files/dwt__193.txt,193,1650,29,84,103,26,289,31.1611,1.15826
./input_files/dwt__193.txt,193,1650,29,91,103,26,289,30.1527,1.08146
./input_files/dwt__193.txt,193,1650,29,103,95,26,289,30.1187,1.07876
./input_files/dwt__193.txt,193,1650,29,107,94,26,289,30.3089,1.07321
./input_files/dwt__193.txt,193,1650,29,111,103,26,289,29.9637,1.0862
./input_files/dwt__193.txt,193,1650,29,88,105,26,289,30.8159,1.12869
