graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/can__229.txt,229,774,12,201,210,71,343,32.6225,5.46353
./input_files/can__229.txt,229,774,12,215,217,71,343,31.3474,1.41726
./input_files/can__229.txt,229,774,12,204,205,71,343,31.2075,1.41426
./input_files/can__229.txt,229,774,12,223,203,71,343,30.7658,1.45173
./input_files/can__229.txt,229,774,12,203,200,71,343,31.2664,1.44841
./input_files/can__229.txt,229,774,12,211,208,71,343,30.8043,1.34987
./input_files/can__229.txt,229,774,12,223,202,71,343,30.8493,1.35377
./input_files/can__229.txt,229,774,12,219,220,71,343,31.0483,1.37681
./input_files/can__229.txt,229,774,12,216,216,71,343,30.8968,1.40031
./input_files/can__229.txt,229,774,12,239,198,71,343,30.8324,1.43528
