graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/fs_541_1.txt,541,2466,540,489,432,4,811,62.4675,18.2923
./input_files/fs_541_1.txt,541,2466,540,483,438,4,811,57.3278,4.77527
./input_files/fs_541_1.txt,541,2466,540,499,451,4,811,56.7614,5.43084
./input_files/fs_541_1.txt,541,2466,540,519,432,4,811,56.3941,5.38953
./input_files/fs_541_1.txt,541,2466,540,499,422,4,811,57.0704,5.43162
./input_files/fs_541_1.txt,541,2466,540,519,418,4,811,56.7027,5.40032
./input_files/fs_541_1.txt,541,2466,540,499,416,4,811,56.8407,5.36004
./input_files/fs_541_1.txt,541,2466,540,491,424,4,811,56.7046,5.41721
./input_files/fs_541_1.txt,541,2466,540,495,436,4,811,57.1523,5.49745
./input_files/fs_541_1.txt,541,2466,540,491,434,4,811,57.0024,5.51015
