graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/can__634.txt,634,3297,27,486,507,91,951,75.0512,29.5415
./input_files/can__634.txt,634,3297,27,523,486,91,951,65.5855,6.2942
./input_files/can__634.txt,634,3297,27,467,468,91,951,67.201,6.38222
./input_files/can__634.txt,634,3297,27,471,471,91,951,66.9473,6.3888
./input_files/can__634.txt,634,3297,27,483,450,91,951,51.317,6.27622
./input_files/can__634.txt,634,3297,27,471,455,91,951,66.5181,6.23162
./input_files/can__634.txt,634,3297,27,471,452,91,951,66.6267,6.23548
./input_files/can__634.txt,634,3297,27,459,456,91,951,36.4676,6.21634
./input_files/can__634.txt,634,3297,27,479,434,91,951,66.1214,5.75992
./input_files/can__634.txt,634,3297,27,475,423,91,951,66.4808,5.97827
