graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/cdde6.txt,961,1860,4,1339,1404,769,1441,104.828,84.001
./input_files/cdde6.txt,961,1860,4,1387,1319,769,1441,85.4991,24.0372
./input_files/cdde6.txt,961,1860,4,1467,1314,769,1441,84.4225,23.6512
./input_files/cdde6.txt,961,1860,4,1431,1317,769,1441,85.1525,23.8901
./input_files/cdde6.txt,961,1860,4,1363,1331,769,1441,85.7155,24.0335
./input_files/cdde6.txt,961,1860,4,1419,1339,769,1441,84.9366,24.0534
./input_files/cdde6.txt,961,1860,4,1451,1376,769,1441,81.1648,24.0041
./input_files/cdde6.txt,961,1860,4,1383,1374,769,1441,85.7968,24.1162
./input_files/cdde6.txt,961,1860,4,1435,1349,769,1441,85.0758,23.8362
./input_files/cdde6.txt,961,1860,4,1423,1234,769,1441,85.1889,24.2111
