graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__361.txt,361,1296,8,298,338,161,541,46.4107,11.6177
./input_files/dwt__361.txt,361,1296,8,295,329,161,541,42.7994,2.88675
./input_files/dwt__361.txt,361,1296,8,291,332,161,541,43.1933,2.91128
./input_files/dwt__361.txt,361,1296,8,291,333,161,541,43.2488,2.97928
./input_files/dwt__361.txt,361,1296,8,295,334,161,541,43.2179,3.00635
./input_files/dwt__361.txt,361,1296,8,299,324,161,541,42.9586,2.98257
./input_files/dwt__361.txt,361,1296,8,319,332,161,541,42.8151,2.99721
./input_files/dwt__361.txt,361,1296,8,307,305,161,541,42.6729,2.77438
./input_files/dwt__361.txt,361,1296,8,303,299,161,541,42.9042,2.82578
./input_files/dwt__361.txt,361,1296,8,295,303,161,541,42.7565,2.88779
