graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/fs_183_3.txt,183,701,104,285,220,7,274,27.8128,4.09781
./input_files/fs_183_3.txt,183,701,104,327,156,7,274,26.591,0.929206
./input_files/fs_183_3.txt,183,701,104,299,124,7,274,26.5942,0.811554
./input_files/fs_183_3.txt,183,701,104,339,118,7,274,26.3061,0.80643
./input_files/fs_183_3.txt,183,701,104,335,112,7,274,26.2874,0.794704
./input_files/fs_183_3.txt,183,701,104,315,176,7,274,26.5405,0.905854
./input_files/fs_183_3.txt,183,701,104,331,160,7,274,26.3568,0.873142
./input_files/fs_183_3.txt,183,701,104,287,169,7,274,26.7731,0.876146
./input_files/fs_183_3.txt,183,701,104,335,162,7,274,25.6484,0.876957
./input_files/fs_183_3.txt,183,701,104,307,168,7,274,13.628,0.900394
