graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/can__838.txt,838,4586,31,651,786,105,1257,102.277,51.1152
./input_files/can__838.txt,838,4586,31,676,720,105,1257,87.9238,11.5218
./input_files/can__838.txt,838,4586,31,683,683,105,1257,87.8223,11.3331
./input_files/can__838.txt,838,4586,31,659,690,105,1257,87.7631,11.2597
./input_files/can__838.txt,838,4586,31,663,689,105,1257,87.0973,10.7891
./input_files/can__838.txt,838,4586,31,731,653,105,1257,88.3234,10.5395
./input_files/can__838.txt,838,4586,31,671,641,105,1257,61.9021,10.6652
./input_files/can__838.txt,838,4586,31,667,670,105,1257,87.4431,10.6682
./input_files/can__838.txt,838,4586,31,703,625,105,1257,85.3202,10.5914
./input_files/can__838.txt,838,4586,31,691,638,105,1257,88.0212,10.5676
