graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/cavity03.txt,317,4237,61,121,164,21,475,48.2413,8.92611
./input_files/cavity03.txt,317,4237,61,167,150,21,475,48.8662,2.39083
./input_files/cavity03.txt,317,4237,61,199,158,21,475,37.9618,2.4229
./input_files/cavity03.txt,317,4237,61,275,148,21,475,44.9408,2.39015
./input_files/cavity03.txt,317,4237,61,319,116,21,475,44.5749,2.36011
./input_files/cavity03.txt,317,4237,61,259,132,21,475,44.2433,2.35492
./input_files/cavity03.txt,317,4237,61,195,114,21,475,48.1827,2.39073
./input_files/cavity03.txt,317,4237,61,259,102,21,475,44.9155,2.43841
./input_files/cavity03.txt,317,4237,61,223,138,21,475,46.2558,2.36542
./input_files/cavity03.txt,317,4237,61,111,130,21,475,45.3392,2.33363
