graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/can__144.txt,144,576,14,84,130,39,216,25.6092,2.45312
./input_files/can__144.txt,144,576,14,115,110,39,216,24.8526,0.575221
./input_files/can__144.txt,144,576,14,127,100,39,216,24.5388,0.578285
./input_files/can__144.txt,144,576,14,111,102,39,216,24.8336,0.581427
./input_files/can__144.txt,144,576,14,127,100,39,216,24.8679,0.578461
./input_files/can__144.txt,144,576,14,151,106,39,216,25.1134,0.565702
./input_files/can__144.txt,144,576,14,123,98,39,216,24.6736,0.553547
./input_files/can__144.txt,144,576,14,127,100,39,216,24.6066,0.553055
./input_files/can__144.txt,144,576,14,119,100,39,216,24.8295,0.564871
./input_files/can__144.txt,144,576,14,135,88,39,216,24.8317,0.538892
