graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/fidap005.txt,27,126,14,16,20,8,40,14.9981,0.257715
./input_files/fidap005.txt,27,126,14,16,12,8,40,11.8303,0.0725077
./input_files/fidap005.txt,27,126,14,16,16,8,40,13.476,0.0708969
./input_files/fidap005.txt,27,126,14,16,16,8,40,15.0735,0.0708321
./input_files/fidap005.txt,27,126,14,20,16,8,40,15.1541,0.071269
./input_files/fidap005.txt,27,126,14,12,16,8,40,15.1454,0.0716199
./input_files/fidap005.txt,27,126,14,12,20,8,40,10.8271,0.0752244
./input_files/fidap005.txt,27,126,14,16,20,8,40,9.315,0.0749664
./input_files/fidap005.txt,27,126,14,16,16,8,40,10.0825,0.0729794
./input_files/fidap005.txt,27,126,14,16,16,8,40,15.0498,0.0716257
