graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/west0381.txt,381,2150,56,393,265,27,571,37.8268,11.3265
./input_files/west0381.txt,381,2150,56,407,263,27,571,43.2477,2.64871
./input_files/west0381.txt,381,2150,56,407,320,27,571,43.4967,2.77745
./input_files/west0381.txt,381,2150,56,431,307,27,571,43.321,2.91622
./input_files/west0381.txt,381,2150,56,431,307,27,571,43.6248,2.94625
./input_files/west0381.txt,381,2150,56,431,295,27,571,43.2342,2.92212
./input_files/west0381.txt,381,2150,56,415,347,27,571,43.3361,2.95905
./input_files/west0381.txt,381,2150,56,431,333,27,571,43.1672,3.02861
./input_files/west0381.txt,381,2150,56,420,269,27,571,43.2105,2.67917
./input_files/west0381.txt,381,2150,56,431,262,27,571,21.9341,2.63431
