graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__992.txt,992,7876,17,496,556,221,1488,124.082,60.9883
./input_files/dwt__992.txt,992,7876,17,408,528,221,1488,109.17,11.5904
./input_files/dwt__992.txt,992,7876,17,384,492,221,1488,60.9995,11.7427
./input_files/dwt__992.txt,992,7876,17,388,536,221,1488,91.0436,11.6661
./input_files/dwt__992.txt,992,7876,17,384,512,221,1488,60.9149,11.6485
./input_files/dwt__992.txt,992,7876,17,412,556,221,1488,106.018,11.5453
./input_files/dwt__992.txt,992,7876,17,392,512,221,1488,68.0764,11.535
./input_files/dwt__992.txt,992,7876,17,400,540,221,1488,107.035,11.5889
./input_files/dwt__992.txt,992,7876,17,396,532,221,1488,106.202,11.6327
./input_files/dwt__992.txt,992,7876,17,396,528,221,1488,107.666,11.5733
