graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/fs_680_1.txt,680,1464,13,1161,948,195,1020,76.6442,38.6416
./input_files/fs_680_1.txt,680,1464,13,1519,832,195,1020,61.7603,8.14935
./input_files/fs_680_1.txt,680,1464,13,1535,812,195,1020,61.7668,8.11452
./input_files/fs_680_1.txt,680,1464,13,1523,786,195,1020,61.8906,8.18175
./input_files/fs_680_1.txt,680,1464,13,1559,778,195,1020,61.62,8.18151
./input_files/fs_680_1.txt,680,1464,13,1503,778,195,1020,62.1731,8.15834
./input_files/fs_680_1.txt,680,1464,13,1559,784,195,1020,61.5788,8.19074
./input_files/fs_680_1.txt,680,1464,13,1527,796,195,1020,61.8067,8.35462
./input_files/fs_680_1.txt,680,1464,13,1575,788,195,1020,51.7088,8.42254
./input_files/fs_680_1.txt,680,1464,13,1475,780,195,1020,61.7973,8.51077
