graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bfw398a.txt,398,1658,22,368,398,70,597,51.1138,13.6761
./input_files/bfw398a.txt,398,1658,22,383,376,70,597,46.8339,3.19719
./input_files/bfw398a.txt,398,1658,22,383,373,70,597,46.6878,3.11231
./input_files/bfw398a.txt,398,1658,22,391,375,70,597,46.5063,3.06246
./input_files/bfw398a.txt,398,1658,22,375,385,70,597,46.5854,3.0278
./input_files/bfw398a.txt,398,1658,22,371,380,70,597,47.0353,3.06647
./input_files/bfw398a.txt,398,1658,22,387,388,70,597,46.6112,3.07613
./input_files/bfw398a.txt,398,1658,22,371,378,70,597,46.8889,3.03933
./input_files/bfw398a.txt,398,1658,22,367,384,70,597,46.0124,3.04055
./input_files/bfw398a.txt,398,1658,22,379,377,70,597,46.9153,2.95167
