graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/e05r0100.txt,236,2847,61,105,138,16,354,39.7286,5.92206
./input_files/e05r0100.txt,236,2847,61,143,92,16,354,37.277,1.6172
./input_files/e05r0100.txt,236,2847,61,111,86,16,354,20.8382,1.62976
./input_files/e05r0100.txt,236,2847,61,83,84,16,354,30.3563,1.62476
./input_files/e05r0100.txt,236,2847,61,147,86,16,354,36.1499,1.64601
./input_files/e05r0100.txt,236,2847,61,127,96,16,354,37.2893,1.64724
./input_files/e05r0100.txt,236,2847,61,139,92,16,354,37.5547,1.65208
./input_files/e05r0100.txt,236,2847,61,131,76,16,354,38.256,2.19264
./input_files/e05r0100.txt,236,2847,61,175,84,16,354,37.034,1.63921
./input_files/e05r0100.txt,236,2847,61,187,92,16,354,19.1435,1.68103
