graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__918.txt,918,3233,12,842,937,283,1377,105.239,64.4819
./input_files/dwt__918.txt,918,3233,12,803,899,283,1377,65.2422,14.836
./input_files/dwt__918.txt,918,3233,12,863,860,283,1377,87.7483,14.7545
./input_files/dwt__918.txt,918,3233,12,815,848,283,1377,88.3856,14.8399
./input_files/dwt__918.txt,918,3233,12,791,853,283,1377,88.2315,14.7565
./input_files/dwt__918.txt,918,3233,12,803,858,283,1377,75.2799,14.6589
./input_files/dwt__918.txt,918,3233,12,827,817,283,1377,88.4667,14.4434
./input_files/dwt__918.txt,918,3233,12,827,824,283,1377,88.0257,14.3835
./input_files/dwt__918.txt,918,3233,12,807,822,283,1377,88.1562,14.2209
./input_files/dwt__918.txt,918,3233,12,816,795,283,1377,87.9624,14.0971
