graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__869.txt,869,3208,13,774,837,249,1303,97.7614,56.1192
./input_files/dwt__869.txt,869,3208,13,743,816,249,1303,83.9527,13.3803
./input_files/dwt__869.txt,869,3208,13,763,792,249,1303,83.8175,13.6628
./input_files/dwt__869.txt,869,3208,13,739,797,249,1303,84.0046,13.8111
./input_files/dwt__869.txt,869,3208,13,711,786,249,1303,84.1955,13.7251
./input_files/dwt__869.txt,869,3208,13,743,816,249,1303,84.1253,13.803
./input_files/dwt__869.txt,869,3208,13,732,807,249,1303,84.622,13.7393
./input_files/dwt__869.txt,869,3208,13,723,780,249,1303,84.3852,13.7562
./input_files/dwt__869.txt,869,3208,13,707,763,249,1303,84.2969,13.6454
./input_files/dwt__869.txt,869,3208,13,755,756,249,1303,68.6299,13.6313
