graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcsstk02.txt,66,2145,65,16,16,4,99,21.467,2.48399
./input_files/bcsstk02.txt,66,2145,65,4,12,4,99,26.3962,1.10433
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,30.39,1.10155
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,23.8982,1.10121
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,32.7352,1.11129
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,25.7989,1.08212
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,30.7761,1.11583
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,22.6728,1.10346
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,31.7128,1.10036
./input_files/bcsstk02.txt,66,2145,65,4,16,4,99,21.1984,1.10834
