graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./rerun/lnsp_131.txt,123,275,12,172,184,38,184,28.1302,2.22545
./rerun/lnsp_131.txt,123,275,12,227,164,38,184,36.8364,1.11918
./rerun/lnsp_131.txt,123,275,12,203,163,38,184,37.782,1.26927
./rerun/lnsp_131.txt,123,275,12,223,161,38,184,36.7685,1.40083
./rerun/lnsp_131.txt,123,275,12,235,162,38,184,40.034,1.15442
./rerun/lnsp_131.txt,123,275,12,211,170,38,184,39.2424,1.20731
./rerun/lnsp_131.txt,123,275,12,211,176,38,184,35.6285,1.27455
./rerun/lnsp_131.txt,123,275,12,227,172,38,184,36.3933,1.29151
./rerun/lnsp_131.txt,123,275,12,211,172,38,184,35.8566,1.23748
./rerun/lnsp_131.txt,123,275,12,211,166,38,184,32.8511,0.940222
