graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/cavity04.txt,317,4237,61,131,212,21,475,52.8769,9.07131
./input_files/cavity04.txt,317,4237,61,263,166,21,475,45.5924,2.46579
./input_files/cavity04.txt,317,4237,61,219,156,21,475,46.8847,2.42589
./input_files/cavity04.txt,317,4237,61,275,144,21,475,46.0671,2.426
./input_files/cavity04.txt,317,4237,61,199,134,21,475,46.6297,2.46267
./input_files/cavity04.txt,317,4237,61,203,130,21,475,21.5882,2.44532
./input_files/cavity04.txt,317,4237,61,131,132,21,475,48.1306,2.49396
./input_files/cavity04.txt,317,4237,61,171,128,21,475,48.6673,2.44062
./input_files/cavity04.txt,317,4237,61,275,140,21,475,46.0862,2.51526
./input_files/cavity04.txt,317,4237,61,195,128,21,475,46.2959,2.50591
