graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
fidap012,3973,38089,6,36,1200,429,5959,0.00482727,30.2205,1
fidap012,3973,38089,6,36,1234,429,5959,0.00482727,32.1701,1
fidap012,3973,38089,6,36,1232,429,5959,0.00482727,28.9613,1
fidap012,3973,38089,6,36,1239,429,5959,0.00482727,28.4345,1
fidap012,3973,38089,6,36,1225,429,5959,0.00482727,30.4599,1
fidap012,3973,38089,6,36,1205,429,5959,0.00482727,29.4066,1
fidap012,3973,38089,6,36,1227,429,5959,0.00482727,29.6373,1
fidap012,3973,38089,6,36,1195,429,5959,0.00482727,27.1998,1
fidap012,3973,38089,6,36,1212,429,5959,0.00482727,31.5627,1
fidap012,3973,38089,6,36,1221,429,5959,0.00482727,34.4742,1
fidap012,3973,38089,6,36,1238,429,5959,0.00482727,26.8938,1
fidap012,3973,38089,6,36,1223,429,5959,0.00482727,28.6616,1
fidap012,3973,38089,6,36,1201,429,5959,0.00482727,27.2192,1
fidap012,3973,38089,6,36,1228,429,5959,0.00482727,29.8713,1
fidap012,3973,38089,6,36,1210,429,5959,0.00482727,34.095,1
