graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
bp_____0,822,3260,2,265,765,12,1233,0.00966123,2.4292,1
bp_____0,822,3260,2,265,773,12,1233,0.00966123,2.29151,1
bp_____0,822,3260,2,265,756,12,1233,0.00966123,2.48639,1
bp_____0,822,3260,2,265,755,12,1233,0.00966123,2.39113,1
bp_____0,822,3260,2,265,758,12,1233,0.00966123,2.31377,1
bp_____0,822,3260,2,265,775,12,1233,0.00966123,2.22698,1
bp_____0,822,3260,2,265,747,12,1233,0.00966123,1.94487,1
bp_____0,822,3260,2,265,752,12,1233,0.00966123,1.89481,1
bp_____0,822,3260,2,265,758,12,1233,0.00966123,1.98701,1
bp_____0,822,3260,2,265,761,12,1233,0.00966123,2.01118,1
bp_____0,822,3260,2,265,762,12,1233,0.00966123,2.18581,1
bp_____0,822,3260,2,265,786,12,1233,0.00966123,2.20657,1
bp_____0,822,3260,2,265,760,12,1233,0.00966123,2.39598,1
bp_____0,822,3260,2,265,751,12,1233,0.00966123,1.89855,1
bp_____0,822,3260,2,265,752,12,1233,0.00966123,2.31729,1
