graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
hor__131,434,2138,3,40,265,42,651,0.0227541,0.445464,1
hor__131,434,2138,3,40,258,42,651,0.0227541,0.444127,1
hor__131,434,2138,3,40,250,42,651,0.0227541,0.422766,1
hor__131,434,2138,3,40,254,42,651,0.0227541,0.495701,1
hor__131,434,2138,3,40,247,42,651,0.0227541,0.448676,1
hor__131,434,2138,3,40,248,42,651,0.0227541,0.353568,1
hor__131,434,2138,3,40,256,42,651,0.0227541,0.360301,1
hor__131,434,2138,3,40,254,42,651,0.0227541,0.464196,1
hor__131,434,2138,3,40,256,42,651,0.0227541,0.41992,1
hor__131,434,2138,3,40,253,42,651,0.0227541,0.435423,1
hor__131,434,2138,3,40,255,42,651,0.0227541,0.364492,1
hor__131,434,2138,3,40,253,42,651,0.0227541,0.42248,1
hor__131,434,2138,3,40,255,42,651,0.0227541,0.401714,1
hor__131,434,2138,3,40,251,42,651,0.0227541,0.46497,1
hor__131,434,2138,3,40,255,42,651,0.0227541,0.403477,1
