graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
gre__343,343,1092,2,8,303,152,514,0.018618,0.257914,1
gre__343,343,1092,2,8,288,152,514,0.018618,0.230928,1
gre__343,343,1092,2,8,291,152,514,0.018618,0.195127,1
gre__343,343,1092,2,8,304,152,514,0.018618,0.249167,1
gre__343,343,1092,2,8,301,152,514,0.018618,0.284022,1
gre__343,343,1092,2,8,298,152,514,0.018618,0.270333,1
gre__343,343,1092,2,8,301,152,514,0.018618,0.232337,1
gre__343,343,1092,2,8,293,152,514,0.018618,0.231773,1
gre__343,343,1092,2,8,298,152,514,0.018618,0.259971,1
gre__343,343,1092,2,8,300,152,514,0.018618,0.236294,1
gre__343,343,1092,2,8,296,152,514,0.018618,0.224307,1
gre__343,343,1092,2,8,297,152,514,0.018618,0.233393,1
gre__343,343,1092,2,8,287,152,514,0.018618,0.322387,1
gre__343,343,1092,2,8,295,152,514,0.018618,0.319694,1
gre__343,343,1092,2,8,300,152,514,0.018618,0.264963,1
