graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
mhdb416,416,948,0,9,364,166,632,0.0109824,0.268095,1
mhdb416,416,948,0,9,368,166,632,0.0109824,0.262242,1
mhdb416,416,948,0,9,378,166,632,0.0109824,0.251809,1
mhdb416,416,948,0,9,372,166,632,0.0109824,0.246249,1
mhdb416,416,948,0,9,366,166,632,0.0109824,0.261147,1
mhdb416,416,948,0,9,367,166,632,0.0109824,0.251876,1
mhdb416,416,948,0,9,373,166,632,0.0109824,0.25675,1
mhdb416,416,948,0,9,369,166,632,0.0109824,0.318138,1
mhdb416,416,948,0,9,377,166,632,0.0109824,0.277041,1
mhdb416,416,948,0,9,368,166,632,0.0109824,0.256065,1
mhdb416,416,948,0,9,367,166,632,0.0109824,0.286853,1
mhdb416,416,948,0,9,373,166,632,0.0109824,0.287831,1
mhdb416,416,948,0,9,371,166,632,0.0109824,0.281162,1
mhdb416,416,948,0,9,367,166,632,0.0109824,0.252283,1
mhdb416,416,948,0,9,374,166,632,0.0109824,0.257534,1
