graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
e05r0000,236,2847,8,61,40,15,354,0.102669,0.174237,1
e05r0000,236,2847,8,61,45,15,354,0.102669,0.216579,1
e05r0000,236,2847,8,61,44,15,354,0.102669,0.17846,1
e05r0000,236,2847,8,61,44,15,354,0.102669,0.165985,1
e05r0000,236,2847,8,61,40,15,354,0.102669,0.187176,1
e05r0000,236,2847,8,61,44,15,354,0.102669,0.204271,1
e05r0000,236,2847,8,61,44,15,354,0.102669,0.145221,1
e05r0000,236,2847,8,61,44,15,354,0.102669,0.187861,1
e05r0000,236,2847,8,61,53,15,354,0.102669,0.212623,1
e05r0000,236,2847,8,61,42,15,354,0.102669,0.179969,1
e05r0000,236,2847,8,61,36,15,354,0.102669,0.195016,1
e05r0000,236,2847,8,61,54,15,354,0.102669,0.163942,1
e05r0000,236,2847,8,61,44,15,354,0.102669,0.205393,1
e05r0000,236,2847,8,61,40,15,354,0.102669,0.200307,1
e05r0000,236,2847,8,61,40,15,354,0.102669,0.214793,1
